longitude, Latitude ,population,travelTime
0.452917,7.66458, 253.832, 0
0.469583,7.66458, 179.547, 0
0.48625,7.66458, 213.95, 0
0.502917,7.66458, 364.922, 0
0.519583,7.66458, 1102.89, 0
0.53625,7.66458, 425.053, 0
0.552917,7.66458, 251.998, 0
0.569583,7.66458, 216.795, 0
0.58625,7.66458, 2.07798, 0
0.602917,7.66458, 0, 0
0.619583,7.66458, 0, 0
0.63625,7.66458, 0, 0
0.652917,7.66458, 0, 0
0.669583,7.66458, 0, 0
0.68625,7.66458, 0, 0
0.702917,7.66458, 0, 0
0.719583,7.66458, 0, 0
0.73625,7.66458, 0, 0
0.752917,7.66458, 0, 0
0.769583,7.66458, 0, 0
0.78625,7.66458, 0, 0
0.802917,7.66458, 0, 0
0.819583,7.66458, 0, 0
0.83625,7.66458, 0, 0
0.852917,7.66458, 0, 0
0.869583,7.66458, 0, 0
0.88625,7.66458, 0, 0
0.902917,7.66458, 0, 0
0.919583,7.66458, 0, 0
0.93625,7.66458, 0, 0
0.952917,7.66458, 0, 0
0.969583,7.66458, 0, 0
0.98625,7.66458, 0, 0
1.00292,7.66458, 0, 0
1.01958,7.66458, 0, 0
1.03625,7.66458, 0, 0
1.05292,7.66458, 0, 0
1.06958,7.66458, 0, 0
1.08625,7.66458, 0, 0
1.10292,7.66458, 0, 0
1.11958,7.66458, 0, 0
1.13625,7.66458, 0, 0
1.15292,7.66458, 0, 0
1.16958,7.66458, 0, 0
1.18625,7.66458, 0, 0
-3.24708,7.64792, 0, 0
-3.23042,7.64792, 0, 0
-3.21375,7.64792, 0, 0
-3.19708,7.64792, 0, 0
-3.18042,7.64792, 0, 0
-3.16375,7.64792, 0, 0
-3.14708,7.64792, 0, 0
-3.13042,7.64792, 0, 0
-3.11375,7.64792, 0, 0
-3.09708,7.64792, 0, 0
-3.08042,7.64792, 0, 0
-3.06375,7.64792, 0, 0
-3.04708,7.64792, 0, 0
-3.03042,7.64792, 0, 0
-3.01375,7.64792, 0, 0
-2.99708,7.64792, 0, 0
-2.98042,7.64792, 0, 0
-2.96375,7.64792, 0, 0
-2.94708,7.64792, 0, 0
-2.93042,7.64792, 0, 0
-2.91375,7.64792, 45.2631, 0
-2.89708,7.64792, 367.208, 0
-2.88042,7.64792, 247.86, 0
-2.86375,7.64792, 214.407, 0
-2.84708,7.64792, 165.234, 0
-2.83042,7.64792, 220.33, 297
-2.81375,7.64792, 270.76, 241
-2.79708,7.64792, 315.901, 218
-2.78042,7.64792, 448.308, 222
-2.76375,7.64792, 473.793, 250
-2.74708,7.64792, 518.841, 297
-2.73042,7.64792, 470.09, 0
-2.71375,7.64792, 388.892, 0
-2.69708,7.64792, 253.962, 0
-2.68042,7.64792, 202.169, 0
-2.66375,7.64792, 253.64, 0
-2.64708,7.64792, 305.195, 0
-2.63042,7.64792, 294.26, 0
-2.61375,7.64792, 282.415, 0
-2.59708,7.64792, 325.078, 0
-2.58042,7.64792, 342.327, 0
-2.56375,7.64792, 379.279, 0
-2.54708,7.64792, 359.686, 0
-2.53042,7.64792, 232.565, 0
-2.51375,7.64792, 194.579, 0
-2.49708,7.64792, 334.699, 0
-2.48042,7.64792, 213.291, 0
-2.46375,7.64792, 169.326, 0
-2.44708,7.64792, 134.382, 0
-2.43042,7.64792, 96.4543, 0
-2.41375,7.64792, 87.0981, 0
-2.39708,7.64792, 83.8053, 0
-2.38042,7.64792, 80.4293, 0
-2.36375,7.64792, 73.5816, 0
-2.34708,7.64792, 75.43, 0
-2.33042,7.64792, 71.9889, 0
-2.31375,7.64792, 66.9404, 0
-2.29708,7.64792, 71.3756, 0
-2.28042,7.64792, 101.356, 0
-2.26375,7.64792, 147.965, 0
-2.24708,7.64792, 238.135, 0
-2.23042,7.64792, 198.468, 0
-2.21375,7.64792, 214.482, 0
-2.19708,7.64792, 171.294, 0
-2.18042,7.64792, 179.741, 0
-2.16375,7.64792, 215.974, 0
-2.14708,7.64792, 196.005, 0
-2.13042,7.64792, 277.333, 0
-2.11375,7.64792, 401.025, 0
-2.09708,7.64792, 421.895, 0
-2.08042,7.64792, 498.394, 0
-2.06375,7.64792, 1306.51, 0
-2.04708,7.64792, 674.375, 0
-2.03042,7.64792, 512.021, 0
-2.01375,7.64792, 418.342, 0
-1.99708,7.64792, 406.722, 294
-1.98042,7.64792, 664.607, 251
-1.96375,7.64792, 658.661, 179
-1.94708,7.64792, 690.543, 130
-1.93042,7.64792, 517.64, 175
-1.91375,7.64792, 1389.19, 145
-1.89708,7.64792, 1827.08, 206
-1.88042,7.64792, 1016.37, 265
-1.86375,7.64792, 708.396, 0
-1.84708,7.64792, 416.007, 0
-1.83042,7.64792, 368.734, 0
-1.81375,7.64792, 293.145, 0
-1.79708,7.64792, 351.769, 0
-1.78042,7.64792, 737.247, 0
-1.76375,7.64792, 385.06, 0
-1.74708,7.64792, 337.639, 0
-1.73042,7.64792, 468.201, 299
-1.71375,7.64792, 275.391, 272
-1.69708,7.64792, 237.628, 275
-1.68042,7.64792, 432.004, 296
-1.66375,7.64792, 271.746, 0
-1.64708,7.64792, 227.927, 0
-1.63042,7.64792, 208.21, 0
-1.61375,7.64792, 233.856, 0
-1.59708,7.64792, 249.896, 0
-1.58042,7.64792, 202.579, 0
-1.56375,7.64792, 183.583, 0
-1.54708,7.64792, 142.018, 0
-1.53042,7.64792, 107.402, 0
-1.51375,7.64792, 90.7124, 0
-1.49708,7.64792, 79.8222, 0
-1.48042,7.64792, 60.6579, 0
-1.46375,7.64792, 58.344, 0
-1.44708,7.64792, 78.0204, 0
-1.43042,7.64792, 104.468, 0
-1.41375,7.64792, 90.6786, 0
-1.39708,7.64792, 77.8039, 0
-1.38042,7.64792, 75.2401, 0
-1.36375,7.64792, 69.6627, 0
-1.34708,7.64792, 88.256, 0
-1.33042,7.64792, 110.024, 0
-1.31375,7.64792, 112.003, 0
-1.29708,7.64792, 99.392, 0
-1.28042,7.64792, 100.614, 0
-1.26375,7.64792, 111.265, 0
-1.24708,7.64792, 101.73, 0
-1.23042,7.64792, 83.4189, 0
-1.21375,7.64792, 115.537, 0
-1.19708,7.64792, 144.146, 0
-1.18042,7.64792, 194.684, 0
-1.16375,7.64792, 187.603, 0
-1.14708,7.64792, 109.466, 0
-1.13042,7.64792, 136.09, 0
-1.11375,7.64792, 178.832, 0
-1.09708,7.64792, 269.321, 0
-1.08042,7.64792, 640.471, 0
-1.06375,7.64792, 821.243, 0
-1.04708,7.64792, 426.491, 0
-1.03042,7.64792, 292.544, 0
-1.01375,7.64792, 204.98, 0
-0.997083,7.64792, 213.458, 0
-0.980417,7.64792, 234.237, 0
-0.96375,7.64792, 240.283, 0
-0.947083,7.64792, 160.608, 0
-0.930417,7.64792, 105.905, 0
-0.91375,7.64792, 79.7988, 0
-0.897083,7.64792, 71.4876, 0
-0.880417,7.64792, 69.3513, 0
-0.86375,7.64792, 79.9372, 0
-0.847083,7.64792, 95.5495, 0
-0.830417,7.64792, 102.702, 0
-0.81375,7.64792, 142.974, 0
-0.797083,7.64792, 99.4736, 0
-0.780417,7.64792, 88.2206, 0
-0.76375,7.64792, 88.6211, 0
-0.747083,7.64792, 108.617, 0
-0.730417,7.64792, 218.415, 0
-0.71375,7.64792, 476.215, 0
-0.697083,7.64792, 198.345, 0
-0.680417,7.64792, 119.291, 0
-0.66375,7.64792, 166.992, 0
-0.647083,7.64792, 176.282, 0
-0.630417,7.64792, 108.139, 0
-0.61375,7.64792, 91.8284, 0
-0.597083,7.64792, 66.374, 0
-0.580417,7.64792, 64.6706, 0
-0.56375,7.64792, 53.5123, 0
-0.547083,7.64792, 76.007, 0
-0.530417,7.64792, 92.1501, 0
-0.51375,7.64792, 112.717, 0
-0.497083,7.64792, 133.477, 0
-0.480417,7.64792, 154.293, 0
-0.46375,7.64792, 164.482, 0
-0.447083,7.64792, 165.786, 0
-0.430417,7.64792, 166.39, 0
-0.41375,7.64792, 193.85, 0
-0.397083,7.64792, 52.7634, 0
-0.380417,7.64792, 38.5094, 0
-0.36375,7.64792, 40.829, 0
-0.347083,7.64792, 60.8907, 0
-0.330417,7.64792, 31.8909, 0
-0.31375,7.64792, 28.3519, 0
-0.297083,7.64792, 20.8647, 0
-0.280417,7.64792, 39.7251, 0
-0.26375,7.64792, 55.559, 0
-0.247083,7.64792, 55.7658, 0
-0.230417,7.64792, 59.5911, 0
-0.21375,7.64792, 71.6561, 0
-0.197083,7.64792, 94.7916, 0
-0.180417,7.64792, 97.7256, 0
-0.16375,7.64792, 105.677, 0
-0.147083,7.64792, 67.9435, 0
-0.130417,7.64792, 70.5984, 0
-0.11375,7.64792, 63.605, 0
-0.0970833,7.64792, 61.0149, 0
-0.0804166,7.64792, 55.6676, 0
-0.06375,7.64792, 45.2918, 0
-0.0470833,7.64792, 8.47792, 0
-0.0304167,7.64792, 0, 0
-0.01375,7.64792, 0, 0
0.00291668,7.64792, 0, 0
0.0195833,7.64792, 0, 0
0.03625,7.64792, 0, 0
0.0529167,7.64792, 20.0467, 0
0.0695833,7.64792, 1.88473, 0
0.08625,7.64792, 97.7327, 0
0.102917,7.64792, 121.275, 0
0.119583,7.64792, 212.464, 0
0.13625,7.64792, 228.519, 0
0.152917,7.64792, 28.868, 0
0.169583,7.64792, 67.7939, 0
0.18625,7.64792, 7.05612, 0
0.202917,7.64792, 0, 0
0.219583,7.64792, 7.03735, 0
0.23625,7.64792, 6.53309, 0
0.252917,7.64792, 0, 0
0.269583,7.64792, 213.911, 0
0.28625,7.64792, 292.265, 0
0.302917,7.64792, 342.433, 0
0.319583,7.64792, 513.206, 0
0.33625,7.64792, 1273.92, 0
0.352917,7.64792, 365.846, 0
0.369583,7.64792, 199.311, 0
0.38625,7.64792, 203.237, 0
0.402917,7.64792, 190.154, 0
0.419583,7.64792, 141.958, 0
0.43625,7.64792, 170.439, 0
0.452917,7.64792, 256.237, 0
0.469583,7.64792, 182.535, 0
0.48625,7.64792, 212.301, 0
0.502917,7.64792, 367.913, 0
0.519583,7.64792, 991.564, 0
0.53625,7.64792, 384.293, 0
0.552917,7.64792, 266.227, 0
0.569583,7.64792, 207.548, 0
0.58625,7.64792, 0, 0
0.602917,7.64792, 0, 0
0.619583,7.64792, 0, 0
0.63625,7.64792, 0, 0
0.652917,7.64792, 0, 0
0.669583,7.64792, 0, 0
0.68625,7.64792, 0, 0
0.702917,7.64792, 0, 0
0.719583,7.64792, 0, 0
0.73625,7.64792, 0, 0
0.752917,7.64792, 0, 0
0.769583,7.64792, 0, 0
0.78625,7.64792, 0, 0
0.802917,7.64792, 0, 0
0.819583,7.64792, 0, 0
0.83625,7.64792, 0, 0
0.852917,7.64792, 0, 0
0.869583,7.64792, 0, 0
0.88625,7.64792, 0, 0
0.902917,7.64792, 0, 0
0.919583,7.64792, 0, 0
0.93625,7.64792, 0, 0
0.952917,7.64792, 0, 0
0.969583,7.64792, 0, 0
0.98625,7.64792, 0, 0
1.00292,7.64792, 0, 0
1.01958,7.64792, 0, 0
1.03625,7.64792, 0, 0
1.05292,7.64792, 0, 0
1.06958,7.64792, 0, 0
1.08625,7.64792, 0, 0
1.10292,7.64792, 0, 0
1.11958,7.64792, 0, 0
1.13625,7.64792, 0, 0
1.15292,7.64792, 0, 0
1.16958,7.64792, 0, 0
1.18625,7.64792, 0, 0
-3.24708,7.63125, 0, 0
-3.23042,7.63125, 0, 0
-3.21375,7.63125, 0, 0
-3.19708,7.63125, 0, 0
-3.18042,7.63125, 0, 0
-3.16375,7.63125, 0, 0
-3.14708,7.63125, 0, 0
-3.13042,7.63125, 0, 0
-3.11375,7.63125, 0, 0
-3.09708,7.63125, 0, 0
-3.08042,7.63125, 0, 0
-3.06375,7.63125, 0, 0
-3.04708,7.63125, 0, 0
-3.03042,7.63125, 0, 0
-3.01375,7.63125, 0, 0
-2.99708,7.63125, 0, 0
-2.98042,7.63125, 0, 0
-2.96375,7.63125, 0, 0
-2.94708,7.63125, 0, 0
-2.93042,7.63125, 0, 0
-2.91375,7.63125, 440.421, 0
-2.89708,7.63125, 636.829, 0
-2.88042,7.63125, 268.341, 0
-2.86375,7.63125, 193.329, 0
-2.84708,7.63125, 206.414, 0
-2.83042,7.63125, 204.018, 264
-2.81375,7.63125, 261.265, 218
-2.79708,7.63125, 383.767, 165
-2.78042,7.63125, 514.235, 158
-2.76375,7.63125, 323.572, 215
-2.74708,7.63125, 610.031, 246
-2.73042,7.63125, 757.306, 287
-2.71375,7.63125, 653.075, 0
-2.69708,7.63125, 499.412, 0
-2.68042,7.63125, 318.607, 0
-2.66375,7.63125, 271.67, 0
-2.64708,7.63125, 239.298, 0
-2.63042,7.63125, 240.567, 0
-2.61375,7.63125, 261.851, 0
-2.59708,7.63125, 336.095, 0
-2.58042,7.63125, 396.715, 0
-2.56375,7.63125, 466.118, 0
-2.54708,7.63125, 427.396, 0
-2.53042,7.63125, 207.666, 0
-2.51375,7.63125, 166.551, 0
-2.49708,7.63125, 200.009, 0
-2.48042,7.63125, 146.715, 0
-2.46375,7.63125, 155.399, 0
-2.44708,7.63125, 155.151, 0
-2.43042,7.63125, 126.156, 0
-2.41375,7.63125, 128.435, 0
-2.39708,7.63125, 111.097, 0
-2.38042,7.63125, 108.465, 0
-2.36375,7.63125, 94.8489, 0
-2.34708,7.63125, 101.803, 0
-2.33042,7.63125, 77.0483, 0
-2.31375,7.63125, 78.6779, 0
-2.29708,7.63125, 97.6613, 0
-2.28042,7.63125, 133.183, 0
-2.26375,7.63125, 256.395, 0
-2.24708,7.63125, 250.527, 0
-2.23042,7.63125, 192.005, 0
-2.21375,7.63125, 189.149, 0
-2.19708,7.63125, 173.316, 0
-2.18042,7.63125, 189.665, 0
-2.16375,7.63125, 225.024, 0
-2.14708,7.63125, 199.152, 0
-2.13042,7.63125, 269.397, 0
-2.11375,7.63125, 340.286, 0
-2.09708,7.63125, 216.715, 0
-2.08042,7.63125, 539.185, 0
-2.06375,7.63125, 767.357, 0
-2.04708,7.63125, 583.308, 0
-2.03042,7.63125, 988.381, 0
-2.01375,7.63125, 1134.25, 0
-1.99708,7.63125, 746.104, 285
-1.98042,7.63125, 1338.87, 213
-1.96375,7.63125, 1259.33, 152
-1.94708,7.63125, 1505.72, 97
-1.93042,7.63125, 1209.3, 99
-1.91375,7.63125, 2375.59, 122
-1.89708,7.63125, 1592.05, 179
-1.88042,7.63125, 657.73, 242
-1.86375,7.63125, 345.256, 0
-1.84708,7.63125, 277.188, 0
-1.83042,7.63125, 250.306, 0
-1.81375,7.63125, 184.479, 0
-1.79708,7.63125, 232.353, 0
-1.78042,7.63125, 342.129, 0
-1.76375,7.63125, 380.585, 0
-1.74708,7.63125, 381.426, 0
-1.73042,7.63125, 509.722, 266
-1.71375,7.63125, 462.161, 207
-1.69708,7.63125, 294.049, 200
-1.68042,7.63125, 240.466, 236
-1.66375,7.63125, 204.717, 277
-1.64708,7.63125, 180.838, 0
-1.63042,7.63125, 205.728, 0
-1.61375,7.63125, 185.69, 0
-1.59708,7.63125, 167.247, 0
-1.58042,7.63125, 156.252, 0
-1.56375,7.63125, 154.837, 0
-1.54708,7.63125, 133.248, 0
-1.53042,7.63125, 97.0624, 0
-1.51375,7.63125, 97.0099, 0
-1.49708,7.63125, 108.652, 0
-1.48042,7.63125, 79.7731, 0
-1.46375,7.63125, 60.6827, 0
-1.44708,7.63125, 80.6507, 0
-1.43042,7.63125, 119.508, 0
-1.41375,7.63125, 169.033, 0
-1.39708,7.63125, 137.182, 0
-1.38042,7.63125, 133.251, 0
-1.36375,7.63125, 125.529, 0
-1.34708,7.63125, 102.892, 0
-1.33042,7.63125, 129.843, 0
-1.31375,7.63125, 140.146, 0
-1.29708,7.63125, 103.217, 0
-1.28042,7.63125, 96.4177, 0
-1.26375,7.63125, 115.612, 0
-1.24708,7.63125, 102.084, 0
-1.23042,7.63125, 117.34, 0
-1.21375,7.63125, 137.994, 0
-1.19708,7.63125, 151.643, 0
-1.18042,7.63125, 202.636, 0
-1.16375,7.63125, 211.428, 0
-1.14708,7.63125, 157.943, 0
-1.13042,7.63125, 165.244, 0
-1.11375,7.63125, 228.858, 0
-1.09708,7.63125, 321.312, 0
-1.08042,7.63125, 337.929, 0
-1.06375,7.63125, 328.3, 0
-1.04708,7.63125, 283.207, 0
-1.03042,7.63125, 207.089, 0
-1.01375,7.63125, 158.824, 0
-0.997083,7.63125, 160.196, 0
-0.980417,7.63125, 266.404, 0
-0.96375,7.63125, 311.755, 0
-0.947083,7.63125, 165.193, 0
-0.930417,7.63125, 114.008, 0
-0.91375,7.63125, 81.4004, 0
-0.897083,7.63125, 75.3895, 0
-0.880417,7.63125, 64.454, 0
-0.86375,7.63125, 68.7928, 0
-0.847083,7.63125, 80.0018, 0
-0.830417,7.63125, 88.979, 0
-0.81375,7.63125, 103.401, 0
-0.797083,7.63125, 70.5652, 0
-0.780417,7.63125, 77.8764, 0
-0.76375,7.63125, 71.262, 0
-0.747083,7.63125, 84.933, 0
-0.730417,7.63125, 156.489, 0
-0.71375,7.63125, 221.854, 0
-0.697083,7.63125, 175.02, 0
-0.680417,7.63125, 104.812, 0
-0.66375,7.63125, 117.64, 0
-0.647083,7.63125, 129.597, 0
-0.630417,7.63125, 106.505, 0
-0.61375,7.63125, 76.3179, 0
-0.597083,7.63125, 55.6377, 0
-0.580417,7.63125, 61.1103, 0
-0.56375,7.63125, 83.2647, 0
-0.547083,7.63125, 84.9691, 0
-0.530417,7.63125, 110.942, 0
-0.51375,7.63125, 141.9, 0
-0.497083,7.63125, 127.028, 0
-0.480417,7.63125, 167.644, 0
-0.46375,7.63125, 227.392, 0
-0.447083,7.63125, 102.468, 0
-0.430417,7.63125, 75.8913, 0
-0.41375,7.63125, 55.8006, 0
-0.397083,7.63125, 57.193, 0
-0.380417,7.63125, 96.6281, 0
-0.36375,7.63125, 87.3347, 0
-0.347083,7.63125, 66.6365, 0
-0.330417,7.63125, 74.8771, 0
-0.31375,7.63125, 88.5387, 0
-0.297083,7.63125, 52.1972, 0
-0.280417,7.63125, 87.9709, 0
-0.26375,7.63125, 84.73, 0
-0.247083,7.63125, 68.4006, 0
-0.230417,7.63125, 54.08, 0
-0.21375,7.63125, 63.7367, 0
-0.197083,7.63125, 83.2206, 0
-0.180417,7.63125, 116.341, 0
-0.16375,7.63125, 100.151, 0
-0.147083,7.63125, 55.2083, 0
-0.130417,7.63125, 49.1287, 0
-0.11375,7.63125, 41.9894, 0
-0.0970833,7.63125, 42.1522, 0
-0.0804166,7.63125, 50.5409, 0
-0.06375,7.63125, 36.7984, 0
-0.0470833,7.63125, 18.7605, 0
-0.0304167,7.63125, 10.9902, 0
-0.01375,7.63125, 4.6016, 0
0.00291668,7.63125, 0.21504, 0
0.0195833,7.63125, 0, 0
0.03625,7.63125, 0, 0
0.0529167,7.63125, 0, 0
0.0695833,7.63125, 0, 0
0.08625,7.63125, 0, 0
0.102917,7.63125, 0.922987, 0
0.119583,7.63125, 14.946, 0
0.13625,7.63125, 52.1804, 0
0.152917,7.63125, 0, 0
0.169583,7.63125, 0, 0
0.18625,7.63125, 0, 0
0.202917,7.63125, 0, 0
0.219583,7.63125, 17.8164, 0
0.23625,7.63125, 18.7306, 0
0.252917,7.63125, 3.35323, 0
0.269583,7.63125, 206.474, 0
0.28625,7.63125, 225.023, 0
0.302917,7.63125, 255.509, 0
0.319583,7.63125, 340.566, 0
0.33625,7.63125, 381.182, 0
0.352917,7.63125, 171.189, 0
0.369583,7.63125, 150.763, 0
0.38625,7.63125, 169.152, 0
0.402917,7.63125, 135.18, 0
0.419583,7.63125, 132.6, 0
0.43625,7.63125, 141.191, 0
0.452917,7.63125, 216.069, 0
0.469583,7.63125, 165.542, 0
0.48625,7.63125, 192.357, 0
0.502917,7.63125, 292.695, 0
0.519583,7.63125, 581.395, 0
0.53625,7.63125, 248.295, 0
0.552917,7.63125, 196.002, 0
0.569583,7.63125, 139.215, 0
0.58625,7.63125, 0, 0
0.602917,7.63125, 0, 0
0.619583,7.63125, 0, 0
0.63625,7.63125, 0, 0
0.652917,7.63125, 0, 0
0.669583,7.63125, 0, 0
0.68625,7.63125, 0, 0
0.702917,7.63125, 0, 0
0.719583,7.63125, 0, 0
0.73625,7.63125, 0, 0
0.752917,7.63125, 0, 0
0.769583,7.63125, 0, 0
0.78625,7.63125, 0, 0
0.802917,7.63125, 0, 0
0.819583,7.63125, 0, 0
0.83625,7.63125, 0, 0
0.852917,7.63125, 0, 0
0.869583,7.63125, 0, 0
0.88625,7.63125, 0, 0
0.902917,7.63125, 0, 0
0.919583,7.63125, 0, 0
0.93625,7.63125, 0, 0
0.952917,7.63125, 0, 0
0.969583,7.63125, 0, 0
0.98625,7.63125, 0, 0
1.00292,7.63125, 0, 0
1.01958,7.63125, 0, 0
1.03625,7.63125, 0, 0
1.05292,7.63125, 0, 0
1.06958,7.63125, 0, 0
1.08625,7.63125, 0, 0
1.10292,7.63125, 0, 0
1.11958,7.63125, 0, 0
1.13625,7.63125, 0, 0
1.15292,7.63125, 0, 0
1.16958,7.63125, 0, 0
1.18625,7.63125, 0, 0
-3.24708,7.61458, 0, 0
-3.23042,7.61458, 0, 0
-3.21375,7.61458, 0, 0
-3.19708,7.61458, 0, 0
-3.18042,7.61458, 0, 0
-3.16375,7.61458, 0, 0
-3.14708,7.61458, 0, 0
-3.13042,7.61458, 0, 0
-3.11375,7.61458, 0, 0
-3.09708,7.61458, 0, 0
-3.08042,7.61458, 0, 0
-3.06375,7.61458, 0, 0
-3.04708,7.61458, 0, 0
-3.03042,7.61458, 0, 0
-3.01375,7.61458, 0, 0
-2.99708,7.61458, 0, 0
-2.98042,7.61458, 0, 0
-2.96375,7.61458, 0, 0
-2.94708,7.61458, 0, 0
-2.93042,7.61458, 10.4716, 0
-2.91375,7.61458, 787.805, 0
-2.89708,7.61458, 667.128, 0
-2.88042,7.61458, 326.731, 0
-2.86375,7.61458, 300.857, 0
-2.84708,7.61458, 319.927, 295
-2.83042,7.61458, 251.225, 244
-2.81375,7.61458, 310.64, 164
-2.79708,7.61458, 602.085, 133
-2.78042,7.61458, 560.508, 115
-2.76375,7.61458, 449.701, 145
-2.74708,7.61458, 368.385, 203
-2.73042,7.61458, 298.47, 256
-2.71375,7.61458, 361.615, 0
-2.69708,7.61458, 697.026, 0
-2.68042,7.61458, 404.561, 0
-2.66375,7.61458, 267.376, 0
-2.64708,7.61458, 263.902, 0
-2.63042,7.61458, 228.763, 0
-2.61375,7.61458, 244.923, 0
-2.59708,7.61458, 285.487, 0
-2.58042,7.61458, 343.657, 0
-2.56375,7.61458, 401.856, 0
-2.54708,7.61458, 353.429, 0
-2.53042,7.61458, 323.041, 0
-2.51375,7.61458, 276.714, 0
-2.49708,7.61458, 157.039, 0
-2.48042,7.61458, 129.539, 0
-2.46375,7.61458, 121.285, 0
-2.44708,7.61458, 143.941, 0
-2.43042,7.61458, 130.444, 0
-2.41375,7.61458, 132.592, 0
-2.39708,7.61458, 137.901, 0
-2.38042,7.61458, 150.756, 0
-2.36375,7.61458, 98.7559, 0
-2.34708,7.61458, 83.371, 0
-2.33042,7.61458, 95.8935, 0
-2.31375,7.61458, 92.3914, 0
-2.29708,7.61458, 162.924, 0
-2.28042,7.61458, 217.047, 0
-2.26375,7.61458, 353.407, 0
-2.24708,7.61458, 305.989, 0
-2.23042,7.61458, 192.95, 0
-2.21375,7.61458, 189.166, 0
-2.19708,7.61458, 221.406, 0
-2.18042,7.61458, 224.263, 0
-2.16375,7.61458, 272.994, 0
-2.14708,7.61458, 314.524, 0
-2.13042,7.61458, 406.812, 0
-2.11375,7.61458, 257.458, 0
-2.09708,7.61458, 221.397, 0
-2.08042,7.61458, 407.879, 0
-2.06375,7.61458, 406.379, 0
-2.04708,7.61458, 418.89, 0
-2.03042,7.61458, 854.32, 0
-2.01375,7.61458, 1989.89, 0
-1.99708,7.61458, 1969.79, 254
-1.98042,7.61458, 1379.17, 183
-1.96375,7.61458, 1920.66, 104
-1.94708,7.61458, 1456.54, 75
-1.93042,7.61458, 1827.6, 82
-1.91375,7.61458, 1674.42, 92
-1.89708,7.61458, 863.165, 159
-1.88042,7.61458, 445.822, 227
-1.86375,7.61458, 435.376, 299
-1.84708,7.61458, 367.273, 0
-1.83042,7.61458, 266.977, 0
-1.81375,7.61458, 199.521, 0
-1.79708,7.61458, 166.389, 0
-1.78042,7.61458, 206.452, 0
-1.76375,7.61458, 281.069, 299
-1.74708,7.61458, 380.033, 247
-1.73042,7.61458, 423.633, 225
-1.71375,7.61458, 389.051, 177
-1.69708,7.61458, 228.888, 157
-1.68042,7.61458, 204.354, 205
-1.66375,7.61458, 268.325, 251
-1.64708,7.61458, 235.185, 295
-1.63042,7.61458, 167.572, 0
-1.61375,7.61458, 179.941, 0
-1.59708,7.61458, 162.511, 0
-1.58042,7.61458, 136.35, 0
-1.56375,7.61458, 143.393, 0
-1.54708,7.61458, 112.511, 0
-1.53042,7.61458, 88.674, 0
-1.51375,7.61458, 98.4471, 0
-1.49708,7.61458, 100.251, 0
-1.48042,7.61458, 105.835, 0
-1.46375,7.61458, 126.816, 0
-1.44708,7.61458, 153.38, 0
-1.43042,7.61458, 146.184, 0
-1.41375,7.61458, 178.976, 0
-1.39708,7.61458, 162.947, 0
-1.38042,7.61458, 165.509, 0
-1.36375,7.61458, 187.686, 0
-1.34708,7.61458, 135.435, 298
-1.33042,7.61458, 82.1195, 0
-1.31375,7.61458, 85.4861, 0
-1.29708,7.61458, 116.248, 0
-1.28042,7.61458, 119.678, 0
-1.26375,7.61458, 137.979, 0
-1.24708,7.61458, 151.868, 0
-1.23042,7.61458, 174.145, 0
-1.21375,7.61458, 184.956, 0
-1.19708,7.61458, 189.692, 0
-1.18042,7.61458, 244.186, 0
-1.16375,7.61458, 237.869, 0
-1.14708,7.61458, 196.052, 0
-1.13042,7.61458, 263.302, 0
-1.11375,7.61458, 309.811, 0
-1.09708,7.61458, 377.893, 0
-1.08042,7.61458, 239.192, 0
-1.06375,7.61458, 190.441, 0
-1.04708,7.61458, 176.034, 0
-1.03042,7.61458, 148.744, 0
-1.01375,7.61458, 145.395, 0
-0.997083,7.61458, 136.952, 0
-0.980417,7.61458, 217.301, 0
-0.96375,7.61458, 305.529, 0
-0.947083,7.61458, 189.561, 0
-0.930417,7.61458, 138.265, 0
-0.91375,7.61458, 114.032, 0
-0.897083,7.61458, 88.9614, 0
-0.880417,7.61458, 89.2506, 0
-0.86375,7.61458, 65.969, 0
-0.847083,7.61458, 59.5816, 0
-0.830417,7.61458, 73.6216, 0
-0.81375,7.61458, 88.1837, 0
-0.797083,7.61458, 70.2578, 0
-0.780417,7.61458, 50.3648, 0
-0.76375,7.61458, 52.6181, 0
-0.747083,7.61458, 60.3362, 0
-0.730417,7.61458, 87.0762, 0
-0.71375,7.61458, 125.769, 0
-0.697083,7.61458, 115.349, 0
-0.680417,7.61458, 77.9073, 0
-0.66375,7.61458, 85.985, 0
-0.647083,7.61458, 106.975, 0
-0.630417,7.61458, 112.935, 0
-0.61375,7.61458, 84.1986, 0
-0.597083,7.61458, 61.9074, 0
-0.580417,7.61458, 71.9951, 0
-0.56375,7.61458, 91.1178, 0
-0.547083,7.61458, 103.795, 0
-0.530417,7.61458, 114.894, 0
-0.51375,7.61458, 76.925, 0
-0.497083,7.61458, 65.7463, 0
-0.480417,7.61458, 101.163, 0
-0.46375,7.61458, 107.85, 0
-0.447083,7.61458, 77.207, 0
-0.430417,7.61458, 101.845, 0
-0.41375,7.61458, 96.2207, 0
-0.397083,7.61458, 86.0362, 0
-0.380417,7.61458, 61.402, 0
-0.36375,7.61458, 64.9701, 0
-0.347083,7.61458, 66.3342, 0
-0.330417,7.61458, 74.4009, 0
-0.31375,7.61458, 58.1712, 0
